Disease,SymptomIndex,Symptom
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
aids,Symptom_2,high_fever
aids,Symptom_2,high_fever
aids,Symptom_2,patches_in_throat
aids,Symptom_2,patches_in_throat
aids,Symptom_2,patches_in_throat
aids,Symptom_2,patches_in_throat
aids,Symptom_2,high_fever
aids,Symptom_2,high_fever
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,restlessness
diabetes,Symptom_2,restlessness
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,weight_loss
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
gastroenteritis,Symptom_2,sunken_eyes
gastroenteritis,Symptom_2,dehydration
gastroenteritis,Symptom_2,dehydration
gastroenteritis,Symptom_2,sunken_eyes
gastroenteritis,Symptom_2,sunken_eyes
gastroenteritis,Symptom_2,sunken_eyes
gastroenteritis,Symptom_2,dehydration
gastroenteritis,Symptom_2,dehydration
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
bronchial asthma,Symptom_2,high_fever
bronchial asthma,Symptom_2,high_fever
bronchial asthma,Symptom_2,cough
bronchial asthma,Symptom_2,cough
bronchial asthma,Symptom_2,cough
bronchial asthma,Symptom_2,cough
bronchial asthma,Symptom_2,cough
bronchial asthma,Symptom_2,high_fever
bronchial asthma,Symptom_2,high_fever
hypertension,Symptom_2,chest_pain
hypertension,Symptom_2,dizziness
hypertension,Symptom_2,dizziness
hypertension,Symptom_2,chest_pain
hypertension,Symptom_2,chest_pain
hypertension,Symptom_2,chest_pain
hypertension,Symptom_2,chest_pain
hypertension,Symptom_2,dizziness
hypertension,Symptom_2,dizziness
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
migraine,Symptom_2,headache
migraine,Symptom_2,headache
migraine,Symptom_2,indigestion
migraine,Symptom_2,indigestion
migraine,Symptom_2,indigestion
migraine,Symptom_2,indigestion
migraine,Symptom_2,indigestion
migraine,Symptom_2,indigestion
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
cervical spondylosis,Symptom_2,weakness_in_limbs
cervical spondylosis,Symptom_2,neck_pain
cervical spondylosis,Symptom_2,neck_pain
cervical spondylosis,Symptom_2,weakness_in_limbs
cervical spondylosis,Symptom_2,weakness_in_limbs
cervical spondylosis,Symptom_2,weakness_in_limbs
cervical spondylosis,Symptom_2,weakness_in_limbs
cervical spondylosis,Symptom_2,neck_pain
cervical spondylosis,Symptom_2,neck_pain
paralysis (brain hemorrhage),Symptom_2,headache
paralysis (brain hemorrhage),Symptom_2,headache
paralysis (brain hemorrhage),Symptom_2,weakness_of_one_body_side
paralysis (brain hemorrhage),Symptom_2,weakness_of_one_body_side
paralysis (brain hemorrhage),Symptom_2,headache
paralysis (brain hemorrhage),Symptom_2,headache
paralysis (brain hemorrhage),Symptom_2,headache
paralysis (brain hemorrhage),Symptom_2,weakness_of_one_body_side
paralysis (brain hemorrhage),Symptom_2,weakness_of_one_body_side
paralysis (brain hemorrhage),Symptom_2,headache
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,fatigue
jaundice,Symptom_2,fatigue
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,vomiting
jaundice,Symptom_2,vomiting
malaria,Symptom_2,vomiting
malaria,Symptom_2,vomiting
malaria,Symptom_2,vomiting
malaria,Symptom_2,high_fever
malaria,Symptom_2,high_fever
malaria,Symptom_2,vomiting
malaria,Symptom_2,vomiting
malaria,Symptom_2,vomiting
malaria,Symptom_2,vomiting
malaria,Symptom_2,vomiting
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,fatigue
chicken pox,Symptom_2,fatigue
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,skin_rash
chicken pox,Symptom_2,skin_rash
dengue,Symptom_2,chills
dengue,Symptom_2,chills
dengue,Symptom_2,chills
dengue,Symptom_2,chills
dengue,Symptom_2,joint_pain
dengue,Symptom_2,joint_pain
dengue,Symptom_2,chills
dengue,Symptom_2,chills
dengue,Symptom_2,chills
dengue,Symptom_2,chills
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,vomiting
typhoid,Symptom_2,fatigue
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,yellowish_skin
hepatitis a,Symptom_2,yellowish_skin
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,lethargy
hepatitis b,Symptom_2,lethargy
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,fatigue
hepatitis b,Symptom_2,fatigue
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,nausea
hepatitis c,Symptom_2,nausea
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,yellowish_skin
hepatitis c,Symptom_2,yellowish_skin
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,fatigue
hepatitis d,Symptom_2,fatigue
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,vomiting
hepatitis d,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,fatigue
hepatitis e,Symptom_2,fatigue
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,abdominal_pain
alcoholic hepatitis,Symptom_2,abdominal_pain
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,yellowish_skin
alcoholic hepatitis,Symptom_2,yellowish_skin
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,fatigue
tuberculosis,Symptom_2,fatigue
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,vomiting
tuberculosis,Symptom_2,vomiting
common cold,Symptom_2,chills
common cold,Symptom_2,chills
common cold,Symptom_2,fatigue
common cold,Symptom_2,fatigue
common cold,Symptom_2,chills
common cold,Symptom_2,chills
common cold,Symptom_2,chills
common cold,Symptom_2,chills
common cold,Symptom_2,chills
common cold,Symptom_2,chills
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,cough
pneumonia,Symptom_2,cough
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,fatigue
pneumonia,Symptom_2,fatigue
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_in_anal_region
dimorphic hemmorhoids(piles),Symptom_2,pain_in_anal_region
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
heart attack,Symptom_2,breathlessness
heart attack,Symptom_2,breathlessness
heart attack,Symptom_2,sweating
heart attack,Symptom_2,sweating
heart attack,Symptom_2,breathlessness
heart attack,Symptom_2,breathlessness
heart attack,Symptom_2,breathlessness
heart attack,Symptom_2,sweating
heart attack,Symptom_2,sweating
heart attack,Symptom_2,breathlessness
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,bruising
varicose veins,Symptom_2,bruising
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,cramps
varicose veins,Symptom_2,cramps
hypothyroidism,Symptom_2,weight_gain
hypothyroidism,Symptom_2,weight_gain
hypothyroidism,Symptom_2,cold_hands_and_feets
hypothyroidism,Symptom_2,cold_hands_and_feets
hypothyroidism,Symptom_2,cold_hands_and_feets
hypothyroidism,Symptom_2,weight_gain
hypothyroidism,Symptom_2,weight_gain
hypothyroidism,Symptom_2,weight_gain
hypothyroidism,Symptom_2,weight_gain
hypothyroidism,Symptom_2,weight_gain
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,weight_loss
hyperthyroidism,Symptom_2,weight_loss
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,mood_swings
hyperthyroidism,Symptom_2,mood_swings
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,anxiety
hypoglycemia,Symptom_2,anxiety
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,fatigue
hypoglycemia,Symptom_2,fatigue
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,knee_pain
osteoarthristis,Symptom_2,knee_pain
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,neck_pain
osteoarthristis,Symptom_2,neck_pain
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,swelling_joints
arthritis,Symptom_2,swelling_joints
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,stiff_neck
arthritis,Symptom_2,stiff_neck
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,nausea
(vertigo) paroymsal  positional vertigo,Symptom_2,nausea
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,blackheads
acne,Symptom_2,blackheads
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,pus_filled_pimples
acne,Symptom_2,blackheads
urinary tract infection,Symptom_2,bladder_discomfort
urinary tract infection,Symptom_2,bladder_discomfort
urinary tract infection,Symptom_2,foul_smell_of urine
urinary tract infection,Symptom_2,foul_smell_of urine
urinary tract infection,Symptom_2,bladder_discomfort
urinary tract infection,Symptom_2,bladder_discomfort
urinary tract infection,Symptom_2,bladder_discomfort
urinary tract infection,Symptom_2,bladder_discomfort
urinary tract infection,Symptom_2,foul_smell_of urine
urinary tract infection,Symptom_2,bladder_discomfort
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,skin_peeling
psoriasis,Symptom_2,skin_peeling
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,joint_pain
psoriasis,Symptom_2,joint_pain
impetigo,Symptom_2,high_fever
impetigo,Symptom_2,high_fever
impetigo,Symptom_2,blister
impetigo,Symptom_2,blister
impetigo,Symptom_2,blister
impetigo,Symptom_2,high_fever
impetigo,Symptom_2,high_fever
impetigo,Symptom_2,high_fever
impetigo,Symptom_2,high_fever
impetigo,Symptom_2,blister
fungal infection,Symptom_2,skin_rash
allergy,Symptom_2,shivering
gerd,Symptom_2,acidity
chronic cholestasis,Symptom_2,vomiting
drug reaction,Symptom_2,skin_rash
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
paralysis (brain hemorrhage),Symptom_2,headache
jaundice,Symptom_2,vomiting
malaria,Symptom_2,vomiting
chicken pox,Symptom_2,skin_rash
dengue,Symptom_2,chills
typhoid,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis b,Symptom_2,fatigue
hepatitis c,Symptom_2,yellowish_skin
hepatitis d,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
alcoholic hepatitis,Symptom_2,yellowish_skin
tuberculosis,Symptom_2,vomiting
common cold,Symptom_2,chills
pneumonia,Symptom_2,fatigue
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
heart attack,Symptom_2,breathlessness
varicose veins,Symptom_2,cramps
hypothyroidism,Symptom_2,weight_gain
hyperthyroidism,Symptom_2,mood_swings
hypoglycemia,Symptom_2,fatigue
osteoarthristis,Symptom_2,neck_pain
arthritis,Symptom_2,stiff_neck
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
acne,Symptom_2,pus_filled_pimples
urinary tract infection,Symptom_2,bladder_discomfort
psoriasis,Symptom_2,joint_pain
impetigo,Symptom_2,high_fever
fungal infection,Symptom_2,skin_rash
allergy,Symptom_2,shivering
gerd,Symptom_2,acidity
chronic cholestasis,Symptom_2,vomiting
drug reaction,Symptom_2,skin_rash
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
paralysis (brain hemorrhage),Symptom_2,headache
jaundice,Symptom_2,vomiting
malaria,Symptom_2,vomiting
chicken pox,Symptom_2,skin_rash
dengue,Symptom_2,chills
typhoid,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis b,Symptom_2,fatigue
hepatitis c,Symptom_2,yellowish_skin
hepatitis d,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
alcoholic hepatitis,Symptom_2,yellowish_skin
tuberculosis,Symptom_2,vomiting
common cold,Symptom_2,chills
pneumonia,Symptom_2,fatigue
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
heart attack,Symptom_2,breathlessness
varicose veins,Symptom_2,cramps
hypothyroidism,Symptom_2,weight_gain
hyperthyroidism,Symptom_2,mood_swings
hypoglycemia,Symptom_2,fatigue
osteoarthristis,Symptom_2,neck_pain
arthritis,Symptom_2,stiff_neck
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
acne,Symptom_2,pus_filled_pimples
urinary tract infection,Symptom_2,bladder_discomfort
psoriasis,Symptom_2,joint_pain
impetigo,Symptom_2,high_fever
fungal infection,Symptom_2,skin_rash
allergy,Symptom_2,shivering
gerd,Symptom_2,acidity
chronic cholestasis,Symptom_2,vomiting
drug reaction,Symptom_2,skin_rash
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
paralysis (brain hemorrhage),Symptom_2,headache
jaundice,Symptom_2,vomiting
malaria,Symptom_2,vomiting
chicken pox,Symptom_2,skin_rash
dengue,Symptom_2,chills
typhoid,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis b,Symptom_2,fatigue
hepatitis c,Symptom_2,yellowish_skin
hepatitis d,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
alcoholic hepatitis,Symptom_2,yellowish_skin
tuberculosis,Symptom_2,vomiting
common cold,Symptom_2,chills
pneumonia,Symptom_2,fatigue
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
heart attack,Symptom_2,breathlessness
varicose veins,Symptom_2,cramps
hypothyroidism,Symptom_2,weight_gain
hyperthyroidism,Symptom_2,mood_swings
hypoglycemia,Symptom_2,fatigue
osteoarthristis,Symptom_2,neck_pain
arthritis,Symptom_2,stiff_neck
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
acne,Symptom_2,pus_filled_pimples
urinary tract infection,Symptom_2,bladder_discomfort
psoriasis,Symptom_2,joint_pain
impetigo,Symptom_2,high_fever
fungal infection,Symptom_2,skin_rash
allergy,Symptom_2,shivering
gerd,Symptom_2,acidity
chronic cholestasis,Symptom_2,vomiting
drug reaction,Symptom_2,skin_rash
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
paralysis (brain hemorrhage),Symptom_2,headache
jaundice,Symptom_2,vomiting
malaria,Symptom_2,vomiting
chicken pox,Symptom_2,skin_rash
dengue,Symptom_2,chills
typhoid,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis b,Symptom_2,fatigue
hepatitis c,Symptom_2,yellowish_skin
hepatitis d,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
alcoholic hepatitis,Symptom_2,yellowish_skin
tuberculosis,Symptom_2,vomiting
common cold,Symptom_2,chills
pneumonia,Symptom_2,fatigue
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
heart attack,Symptom_2,breathlessness
varicose veins,Symptom_2,cramps
hypothyroidism,Symptom_2,weight_gain
hyperthyroidism,Symptom_2,mood_swings
hypoglycemia,Symptom_2,fatigue
osteoarthristis,Symptom_2,neck_pain
arthritis,Symptom_2,stiff_neck
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
acne,Symptom_2,pus_filled_pimples
urinary tract infection,Symptom_2,bladder_discomfort
psoriasis,Symptom_2,joint_pain
impetigo,Symptom_2,high_fever
fungal infection,Symptom_2,skin_rash
allergy,Symptom_2,shivering
gerd,Symptom_2,acidity
chronic cholestasis,Symptom_2,vomiting
drug reaction,Symptom_2,skin_rash
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
paralysis (brain hemorrhage),Symptom_2,headache
jaundice,Symptom_2,vomiting
malaria,Symptom_2,vomiting
chicken pox,Symptom_2,skin_rash
dengue,Symptom_2,chills
typhoid,Symptom_2,vomiting
hepatitis a,Symptom_2,vomiting
hepatitis b,Symptom_2,fatigue
hepatitis c,Symptom_2,yellowish_skin
hepatitis d,Symptom_2,vomiting
hepatitis e,Symptom_2,vomiting
alcoholic hepatitis,Symptom_2,yellowish_skin
tuberculosis,Symptom_2,vomiting
common cold,Symptom_2,chills
pneumonia,Symptom_2,fatigue
dimorphic hemmorhoids(piles),Symptom_2,pain_during_bowel_movements
heart attack,Symptom_2,breathlessness
varicose veins,Symptom_2,cramps
hypothyroidism,Symptom_2,weight_gain
hyperthyroidism,Symptom_2,mood_swings
hypoglycemia,Symptom_2,fatigue
osteoarthristis,Symptom_2,neck_pain
arthritis,Symptom_2,stiff_neck
(vertigo) paroymsal  positional vertigo,Symptom_2,headache
acne,Symptom_2,pus_filled_pimples
urinary tract infection,Symptom_2,bladder_discomfort
psoriasis,Symptom_2,joint_pain
impetigo,Symptom_2,high_fever
fungal infection,Symptom_2,skin_rash
allergy,Symptom_2,shivering
gerd,Symptom_2,acidity
chronic cholestasis,Symptom_2,vomiting
drug reaction,Symptom_2,skin_rash
peptic ulcer diseae,Symptom_2,indigestion
aids,Symptom_2,patches_in_throat
diabetes,Symptom_2,weight_loss
gastroenteritis,Symptom_2,sunken_eyes
bronchial asthma,Symptom_2,cough
hypertension,Symptom_2,chest_pain
migraine,Symptom_2,indigestion
cervical spondylosis,Symptom_2,weakness_in_limbs
